<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,),{,if,(,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,r,<,=,x,),&,&,(,r,+,x,<,=,W,),&,&,(,r,<,=,y,),&,&,(,r,+,y,<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,>,0,&,&,y,>,0,),&,&,(,x,+,r,<,=,W,&,&,y,+,r,<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,;,int,x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,W,=,W,-,r,",",H,=,H,-,r,;,if,(,r,<,=,x,&,&,x,<,=,W,&,&,r,<,=,y,&,&,y,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,>,=,r,),&,&,(,x,+,r,<,=,w,),&,&,(,y,>,=,r,),&,&,(,y,+,r,<,=,h,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,"""",",",&,W,),;,scanf,(,"""",%,d,"""",",",&,H,),;,scanf,(,"""",%,d,"""",",",&,x,),;,scanf,(,"""",%,d,"""",",",&,y,),;,scanf,(,"""",%,d,"""",",",&,r,),;,if,(,0,<,=,x,-,r,&,&,x,+,r,<,=,W,&,&,0,<,=,y,-,r,&,&,y,+,r,<,=,H,),puts,(,"""",Y,e,s,"""",),;,else,puts,(,"""",N,o,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),{,puts,(,"""",N,o,"""",),;,},else,{,puts,(,"""",Y,e,s,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,r,>,x,|,|,r,>,y,|,|,W,<,=,x,|,|,H,<,=,y,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,),>,=,0,&,&,(,y,-,r,),>,=,0,&,&,(,x,+,r,),<,=,W,&,&,(,y,+,r,),<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,<,=,W,&,&,x,+,r,>,=,0,&,&,x,-,r,>,=,0,),{,if,(,y,+,r,<,=,H,&,&,y,+,r,>,=,0,&,&,y,-,r,>,=,0,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,},else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,#,include,<,s,t,d,l,i,b,.,h,>,int,main,(,),{,int,W,",",H,;,int,x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,W,-,=,r,",",H,-,=,r,;,if,(,r,<,=,x,&,&,x,<,=,W,&,&,r,<,=,y,&,&,y,<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,<,=,W,&,&,y,+,r,<,=,H,&,&,x,>,=,r,&,&,y,>,=,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,0,<,=,x,-,r,&,&,x,+,r,<,=,w,&,&,0,<,=,y,-,r,&,&,y,+,r,<,=,h,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,<,=,W,&,&,x,-,r,>,=,0,),{,if,(,y,+,r,<,=,H,&,&,y,-,r,>,=,0,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,printf,(,"""",N,o,\,n,"""",),;,},else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,<,r,|,|,x,>,W,-,r,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,y,<,r,|,|,y,>,H,-,r,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,<,r,),|,|,(,x,>,W,-,r,),|,|,(,y,<,r,),|,|,(,y,>,H,-,r,),),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,<,0,|,|,x,>,W,|,|,y,<,0,|,|,y,>,H,|,|,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,r,<,=,x,&,&,x,<,=,(,W,-,r,),&,&,r,<,=,y,&,&,y,<,=,(,H,-,r,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,(,x,-,r,),<,0,|,|,(,x,+,r,),>,W,),|,|,(,y,-,r,),<,0,|,|,(,y,+,r,),>,H,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,>,W,|,|,x,-,r,<,0,|,|,y,+,r,>,h,|,|,y,-,r,<,0,),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,=,0,;,int,H,=,0,;,int,x,=,0,;,int,y,=,0,;,int,r,=,0,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,r,<,=,x,&,&,r,<,=,y,&,&,x,+,r,<,=,W,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},elseprintf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,int,argc,",",char,*,argv,[,],),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,>,=,r,),&,&,(,y,>,=,r,),&,&,(,x,+,r,<,=,W,),&,&,(,y,+,r,<,=,H,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,input1,",",input2,",",input3,",",input4,",",input5,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,input1,",",&,input2,",",&,input3,",",&,input4,",",&,input5,),;,if,(,input3,-,input5,<,0,|,|,input3,+,input5,>,input1,),{,printf,(,"""",N,o,\,n,"""",),;,},else,if,(,input4,-,input5,<,0,|,|,input4,+,input5,>,input2,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,&,x,+,r,<,=,W,&,&,y,-,r,>,=,0,&,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,>,=,0,),&,&,(,x,+,r,<,=,w,),&,&,(,y,-,r,>,=,0,),&,&,(,y,+,r,<,=,h,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,#,include,<,s,t,d,l,i,b,.,h,>,int,main,(,),{,int,x,",",y,",",W,",",H,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,1,&,&,x,<,=,W,-,r,),{,if,(,y,>,=,1,&,&,y,<,=,H,-,r,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,+,r,<,=,W,&,&,x,-,r,>,=,0,),&,&,(,y,+,r,<,=,H,&,&,y,-,r,>,=,0,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,+,r,<,=,w,&,&,x,-,r,>,=,0,),&,&,(,y,+,r,<,=,h,&,&,y,-,r,>,=,0,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,+,r,<,=,W,&,&,x,-,r,>,=,0,),&,&,(,y,+,r,<,=,H,&,&,y,-,r,>,=,0,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,#,include,<,s,t,d,l,i,b,.,h,>,int,main,(,void,),{,int,W,",",H,;,int,x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,W,-,=,r,",",H,-,=,r,;,if,(,r,<,=,x,&,&,x,<,=,W,&,&,r,<,=,y,&,&,y,<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,+,r,<,=,w,&,&,x,-,r,>,=,0,),&,&,(,y,+,r,<,=,h,&,&,y,-,r,>,=,0,),),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,int,argc,",",char,*,argv,[,],),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,<,0,),|,|,(,y,+,r,>,H,),|,|,(,y,-,r,<,0,),|,|,(,x,+,r,>,W,),),puts,(,"""",N,o,"""",),;,else,puts,(,"""",Y,e,s,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,+,r,<,=,W,),&,&,(,x,-,r,>,=,0,),&,&,(,y,+,r,<,=,H,),&,&,(,y,-,r,>,=,0,),),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,#,include,<,s,t,d,l,i,b,.,h,>,int,main,(,),{,int,W,",",H,;,int,x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,W,-,=,r,",",H,-,=,r,;,if,(,r,<,=,x,&,&,x,<,=,W,&,&,r,<,=,y,&,&,y,<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,intmain,(,void,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,printf,(,"""",%,s,\,n,"""",",",(,(,x,-,r,),<,0,|,|,(,y,-,r,),<,0,|,|,(,x,+,r,),>,w,|,|,(,y,+,r,),>,h,),?,"""",N,o,"""",:,"""",Y,e,s,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,y,>,=,r,&,&,(,H,-,r,),>,=,y,&,&,(,W,-,r,),>,=,x,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,int,t,=,0,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,>,W,|,|,y,+,r,>,H,),{,t,=,1,;,},if,(,x,-,r,<,0,|,|,y,-,r,<,0,),{,t,=,1,;,},if,(,t,=,=,0,),{,puts,(,"""",Y,e,s,"""",),;,},else,{,puts,(,"""",N,o,"""",),;,},return,(,0,),;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,W,|,|,y,-,r,<,0,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,y,-,r,<,0,|,|,x,+,r,>,W,|,|,y,+,r,>,H,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,>,W,|,|,y,+,r,>,H,|,|,x,-,r,<,0,|,|,y,-,r,<,0,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,;,int,x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,>,=,0,&,x,+,r,<,=,W,),{,if,(,y,-,r,>,=,0,&,y,+,r,<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,int,argc,",",const,char,*,argv,[,],),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,y,>,=,r,&,&,y,+,r,<,=,H,&,&,x,+,r,<,=,W,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,>,w,|,|,y,+,r,>,h,|,|,x,-,r,<,0,|,|,y,-,r,<,0,),{,puts,(,"""",N,o,"""",),;,},else,puts,(,"""",Y,e,s,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,W,",",H,",",x,",",y,",",r,;,int,main,(,),{,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,+,r,<,=,W,&,&,y,+,r,<,=,H,&,&,x,-,r,>,=,0,&,&,y,-,r,>,=,0,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,W,",",H,",",x,",",y,",",r,;,int,main,(,),{,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,(,x,-,r,<,0,),|,|,(,x,+,r,>,W,),|,|,(,y,-,r,<,0,),|,|,(,y,+,r,>,H,),),printf,(,"""",N,o,\,n,"""",),;,else,printf,(,"""",Y,e,s,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,void,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,x,<,=,W,-,r,&,&,y,>,=,r,&,&,y,<,=,H,-,r,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,0,<,=,(,x,-,r,),&,&,(,x,+,r,),<,=,W,),{,if,(,0,<,=,(,y,-,r,),&,&,(,y,+,r,),<,=,H,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,printf,(,"""",N,o,\,n,"""",),;,},else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,#,include,<,s,t,d,l,i,b,.,h,>,int,main,(,),{,int,W,",",H,;,int,x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,W,-,=,r,",",H,-,=,r,;,if,(,r,<,=,x,&,&,x,<,=,W,&,&,r,<,=,y,&,&,y,<,=,H,),printf,(,"""",Y,e,s,\,n,"""",),;,else,printf,(,"""",N,o,\,n,"""",),;,return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,w,",",h,",",x,",",y,",",r,;,scanf,(,"""",%,d,%,d,%,d,%,d,%,d,"""",",",&,w,",",&,h,",",&,x,",",&,y,",",&,r,),;,if,(,x,-,r,<,0,|,|,x,+,r,>,w,|,|,y,-,r,<,0,|,|,y,+,r,>,h,),{,printf,(,"""",N,o,\,n,"""",),;,},else,{,printf,(,"""",Y,e,s,\,n,"""",),;,},return,0,;,},<eos>
<sos>,#,include,<,s,t,d,i,o,.,h,>,int,main,(,),{,int,W,",",H,",",x,",",y,",",r,;,scanf,(,"""",%,d, ,%,d, ,%,d, ,%,d, ,%,d,"""",",",&,W,",",&,H,",",&,x,",",&,y,",",&,r,),;,if,(,x,>,=,r,&,&,y,>,=,r,&,&,(,H,-,r,),>,=,y,&,&,(,W,-,r,),>,=,x,),{,printf,(,"""",Y,e,s,\,n,"""",),;,},else,{,printf,(,"""",N,o,\,n,"""",),;,},return,0,;,},<eos>
